Competition ID,Round,Athlete Name,Athlete ID,Athlete Nation,Opponent Name,Opponent ID,Opponent Nation,Result,Hit,Counter-Hit,hand_a,rank_a,hand_b,rank_b
108,A256,DOMINGUEZ Jose Felix,11034,ARG,PETROV Roman,32874,KGZ,Loss,13,14,R,179.0,R,105.0
108,A256,ROSELLO Pau,16126,ESP,PITRA Pavel,14506,CZE,Loss,12,15,R,210.0,R,9.0
108,A256,THOMPSON Soren,6745,USA,HARTMANN Florian,22704,AUT,Won,15,6,R,,R,597.0
108,A256,SCHMIDT Richard,24074,GER,CORDEIRO Joao,10109,POR,Loss,8,15,L,195.0,L,87.0
108,A256,PAULOUSKI Dzianis,32920,BLR,SUN Dongdong,33013,CHN,Loss,6,15,L,149.0,R,
108,A256,SVALHEIM Anders,12072,NOR,REIN Stephan,12532,GER,Won,15,12,R,405.0,L,59.0
108,A256,ABAJO Jose Luis,2380,ESP,HADZIC Alen,23320,USA,Won,15,13,R,98.0,,
108,A256,VON DER OSTEN Frederik,8793,DEN,BIJKER Peter,5192,NED,Won,15,7,R,148.0,L,
108,A256,PETERDI Andras,9648,HUN,NECKOVIC Vladan,6845,SRB,Won,9,3,R,135.0,R,664.0
108,A256,JIANG Chenyang,29256,CHN,NOLLNER Dylan,23664,USA,Won,15,12,L,205.0,R,
108,A256,SAIF Mohannad,10070,EGY,YARINOVSKY Roman,18684,ISR,Won,15,11,R,46.0,R,1006.0
108,A256,CAROZZO Stefano,10266,ITA,BOJTE Yusuf,17983,TUR,Won,15,7,L,,R,
108,A256,BIDA Sergey,23681,RUS,SANTARELLI Andrea,24055,ITA,Won,15,8,L,92.0,R,30.0
108,A256,NICKEL Heinz,27360,CHI,ALEXANIN Dmitriy,20867,KAZ,Loss,10,15,R,157.0,L,54.0
108,A256,BAS Marcel,19573,POL,TAUFFENBERGER Arnaud,13004,CAN,Won,14,10,R,288.0,L,
108,A256,SOKOLOVSKI Vitali,21540,BLR,HEIDECKER Pascal,17948,CAN,Loss,12,15,R,189.0,R,964.0
108,A256,KUCHALSKI Tim,26386,GER,AJZENSTADT Ido,7292,ISR,Won,15,8,L,209.0,R,913.0
108,A256,HERNANDEZ Dimas Ernesto,28896,MEX,TRAGER Matthew,12642,ITA,Won,15,11,R,,L,
108,A256,NIGGELER Michele,23747,SUI,BUHDEIMA Khaled,28185,LBA,Loss,10,11,R,143.0,R,115.0
108,A256,GUSTAVSSON Christian,26017,SWE,ROD Max,21745,POR,Loss,9,15,,,L,202.0
108,A256,FEROT Francois Xavier,21916,BEL,BAYER Thorsten,3454,GER,Won,15,8,R,825.0,R,
108,A256,HOFER Nikolaus,1613,AUT,TACCANI Alessandro,21004,ARG,Won,15,12,L,1063.0,R,103.0
108,A256,POP Adrian,7910,ROU,BELLMANN Lukas,27862,GER,Won,15,11,R,151.0,R,304.0
108,A256,VIDEIRA Joaquim,5581,POR,BRUTTINI Lorenzo,21943,ITA,Won,15,12,R,136.0,R,138.0
108,A256,HEREY Anatoliy,15354,UKR,ROSLANDER Kasper,21510,FIN,Won,12,1,R,61.0,R,141.0
108,A256,GLUHIC Gal,28054,SLO,JIAO Yunlong,18907,CHN,Loss,5,15,R,604.0,R,19.0
108,A256,GLEBKO Anton,17758,RUS,PIREK Valentin,21600,SUI,Won,11,7,R,96.0,L,284.0
108,A256,KIM Dongha,34631,KOR,TSINIS Alexander,10335,USA,Won,15,12,L,,L,298.0
108,A256,HAYASHI Shigeki,20437,JPN,REGIBEAU Gaspard,23889,BEL,Won,15,13,L,971.0,R,963.0
108,A256,NYCZ Mateusz,15780,POL,MORATILLA Miguel,20571,ESP,Loss,12,15,R,220.0,R,106.0
108,A256,INOSTROZA BUDINICH Paris A.,2076,CHI,SZILAGYI Adrian Ciprian,17761,ROU,Loss,10,15,R,107.0,R,114.0
108,A256,MULTERER Niklas,15735,GER,PRYOR Jason,12094,USA,Won,15,14,R,84.0,R,58.0
108,A256,BRINCK-CROTEAU Maxime,11494,CAN,KEREKES Erwin,22542,GER,Loss,14,15,R,44.0,R,
108,A256,LUGONES RUGGERI Jesus Andres,28887,ARG,GOLOBIC Jan,20823,SLO,Won,15,8,R,133.0,L,412.0
108,A256,GUILLEMIN Leland,17931,CAN,LAHTINEN Alexander,14523,FIN,Loss,13,15,R,108.0,R,132.0
108,A256,CUPR Michal,18600,CZE,YAU Shun Him Himson,28841,HKG,Won,15,14,R,1057.0,R,721.0
108,A256,RIVERA RIVERA Christian J.,30989,PUR,SBARCIA Alin,5707,ROU,Loss,9,15,L,182.0,R,539.0
108,A256,BADGER Peregrine,23520,USA,KOMAROMY-POROS Csongor,28934,HUN,Won,15,11,L,874.0,R,1102.0
108,A256,REIZLIN Igor,6433,UKR,TONG Chun Kit Jonathan,25352,HKG,Won,15,2,R,130.0,R,959.0
108,A256,JARL Henrik,23744,SWE,SOMFAI Peter,4212,HUN,Loss,3,15,L,332.0,R,75.0
108,A256,NICKEL Rolf,20043,CHI,CITRO Fabrizio,26073,ITA,Loss,6,15,R,221.0,L,377.0
108,A256,STEINBERGER Raphael,27080,GER,WEIDLICH Reinhard,25833,GER,Won,15,11,L,942.0,L,
108,A256,KRAWCZYK Pawel,21706,POL,BRUNOLD Bruce,23698,SUI,Won,15,8,R,854.0,L,166.0
108,A256,RUDENKO Sergej,22378,UKR,FERREIRA Nicolas,22961,BRA,Loss,11,15,R,490.0,R,113.0
108,A256,DONG Chao,26715,CHN,LAI Clarence Ka Tsun,20782,HKG,Won,15,11,L,126.0,L,160.0
108,A256,SHERRILL Edward,34210,USA,KIM Sangmin,19030,KOR,Loss,13,15,L,,R,176.0
108,A256,LEBLANC Marc-Andre,10367,CAN,MAISONET Hector,21253,PUR,Loss,11,15,R,,R,237.0
108,A256,KRUCZEK Piotr,17293,POL,LIMARDO Francisco,12246,VEN,Won,15,11,L,309.0,R,45.0
108,A256,PIASECKI Bartosz,5272,NOR,VINNICKY Ariel,24955,ISR,Won,15,10,R,74.0,R,281.0
108,A256,IVANOV Michail,26536,KGZ,RICHTER Arne,30117,GER,Loss,14,15,R,,R,1129.0
108,A256,KITAMURA Naoyuki,24037,JPN,WEITBRECHT Moritz,24107,GER,Loss,13,15,R,303.0,R,1105.0
108,A256,FREIMAN Samuel,26159,USA,HORANYI Andras,9119,USA,Loss,14,15,L,,R,292.0
108,A256,MONICH Dzmitry,1834,BLR,CIPAR Stefan,14443,SVK,Won,15,8,R,949.0,R,276.0
108,A256,ELSAGHIR Ahmed,13262,EGY,LARSSON Adam,6214,SWE,Loss,14,15,R,,R,188.0
108,A256,BOISVERT-SIMARD Hugues,10362,CAN,KRAMARICS Zoltan Michael,7219,NOR,Won,15,14,R,80.0,R,
108,A256,LU Min Nicola,3999,HKG,CANAS Kelvin,15686,VEN,Won,15,9,R,909.0,R,104.0
108,A256,JARVE Sven,2600,EST,GRYAZNOV Dmitriy,10810,KAZ,Won,15,7,L,828.0,R,798.0
108,A256,CHERNYKH Alexander,22103,KGZ,DION Justin,32370,USA,Won,15,8,R,63.0,L,
108,A256,HUTCHINSON Kerr,20302,CAN,UJVARI Daniel,21679,HUN,Loss,14,15,L,1013.0,R,
108,A256,SYMONENKO Oleksiy,22229,UKR,AVERBUCH Lev,16420,ISR,Loss,12,15,R,,R,480.0
108,A128,JUNG Jinsun,4958,KOR,PETROV Roman,32874,KGZ,Won,15,8,R,15.0,R,105.0
108,A128,POKORNY Richard,19590,CZE,MOTYKA Tomasz,5430,POL,Loss,12,15,L,88.0,L,111.0
108,A128,SCHWANTES Athos,8609,BRA,PITRA Pavel,14506,CZE,Won,15,11,R,142.0,R,9.0
108,A128,THOMPSON Soren,6745,USA,ACKERMANN Norman,3440,GER,Loss,12,14,R,,R,
108,A128,MIKOLAJCZAK Krzysztof,11511,POL,CORDEIRO Joao,10109,POR,Loss,10,15,L,,L,87.0
108,A128,SUN Dongdong,33013,CHN,BONNAIRE Jonathan,23941,FRA,Won,15,14,R,,R,71.0
108,A128,PADAR Tamas,4189,HUN,SVALHEIM Anders,12072,NOR,Won,15,12,R,869.0,R,405.0
108,A128,ABAJO Jose Luis,2380,ESP,TAGLIARIOL Matteo,4701,ITA,Loss,11,15,R,98.0,R,64.0
108,A128,WATSON Adam,20173,USA,VON DER OSTEN Frederik,8793,DEN,Loss,12,15,L,,R,148.0
108,A128,PETERDI Andras,9648,HUN,KNEIP Christoph,3651,GER,Won,15,14,R,135.0,R,23.0
108,A128,KWEON Youngjun,16463,KOR,JIANG Chenyang,29256,CHN,Won,15,12,R,38.0,L,205.0
108,A128,SAIF Mohannad,10070,EGY,NAUMKIN Evgeny,5819,KGZ,Loss,9,15,R,46.0,L,224.0
108,A128,KARUCHENKO Dmitriy,6398,UKR,CAROZZO Stefano,10266,ITA,Won,15,9,R,76.0,L,
108,A128,BIDA Sergey,23681,RUS,MARCHAL Virgile,17746,FRA,Won,15,11,L,92.0,R,112.0
108,A128,HALLER Rudolf,22053,GER,ALEXANIN Dmitriy,20867,KAZ,Loss,14,15,R,917.0,L,54.0
108,A128,BAS Marcel,19573,POL,SPAUTZ Falk,15738,GER,Loss,13,14,R,288.0,R,144.0
108,A128,MAUNZ Florian,29991,GER,HEIDECKER Pascal,17948,CAN,Won,15,4,R,1084.0,R,964.0
108,A128,KUCHALSKI Tim,26386,GER,ADAMEK Michal,5331,POL,Loss,8,15,L,209.0,R,833.0
108,A128,BRZOZOWSKI Seweryn,25944,POL,HERNANDEZ Dimas Ernesto,28896,MEX,Won,15,10,R,454.0,R,
108,A128,BUHDEIMA Khaled,28185,LBA,TIKHOMIROV Alexey,9989,RUS,Loss,3,15,R,115.0,R,140.0
108,A128,VUORINEN Niko,19507,FIN,ROD Max,21745,POR,Won,15,5,L,43.0,L,202.0
108,A128,FEROT Francois Xavier,21916,BEL,PIZZO Paolo,4633,ITA,Loss,14,15,R,825.0,R,16.0
108,A128,BARDENET Alexandre,17748,FRA,HOFER Nikolaus,1613,AUT,Won,15,5,R,153.0,L,1063.0
108,A128,POP Adrian,7910,ROU,HERPE Ido,18683,ISR,Loss,11,15,R,151.0,R,69.0
108,A128,BOEHM Constantin,24072,GER,VIDEIRA Joaquim,5581,POR,Won,15,8,L,212.0,R,136.0
108,A128,HEREY Anatoliy,15354,UKR,FILE Matyas,18019,HUN,Won,15,13,R,61.0,R,294.0
108,A128,GUSTIN Ronan,23021,FRA,JIAO Yunlong,18907,CHN,Won,15,13,R,5.0,R,19.0
108,A128,GLEBKO Anton,17758,RUS,GRUMIER Gauthier,2853,FRA,Loss,11,15,R,96.0,L,1.0
108,A128,LI Guojie,19093,CHN,KIM Dongha,34631,KOR,Won,15,11,R,62.0,L,
108,A128,HAYASHI Shigeki,20437,JPN,ACKERMANN Rouven,3441,GER,Won,15,9,L,971.0,R,
108,A128,GRUNHAUSER Richard,21106,BRA,SOBIECKI Jan,19934,POL,Loss,10,15,R,233.0,R,406.0
108,A128,MORATILLA Miguel,20571,ESP,LUCENAY Jean-Michel,2924,FRA,Loss,8,15,R,106.0,L,22.0
108,A128,MINOBE Kazuyasu,20488,JPN,SZILAGYI Adrian Ciprian,17761,ROU,Won,11,8,L,18.0,R,114.0
108,A128,ANTKIEWICZ Mateusz,26906,POL,LIS Daniel,13010,ISR,Loss,11,15,R,285.0,R,201.0
108,A128,ANOKHIN Vadim,22390,RUS,MULTERER Niklas,15735,GER,Won,8,7,R,48.0,R,84.0
108,A128,KEREKES Erwin,22542,GER,STEFFEN Benjamin,6086,SUI,Loss,11,15,R,,L,13.0
108,A128,HIRANO Yoshiki,22325,JPN,LUGONES RUGGERI Jesus Andres,28887,ARG,Won,11,10,R,,R,133.0
108,A128,LAHTINEN Alexander,14523,FIN,ITO Inochi,20433,JPN,Won,15,13,R,132.0,L,882.0
108,A128,WRONA Kamil,25878,POL,CUPR Michal,18600,CZE,Loss,11,15,R,,R,1057.0
108,A128,SBARCIA Alin,5707,ROU,BORSKY Peer,20599,SUI,Loss,9,15,R,539.0,R,24.0
108,A128,FAVA Alex,15542,FRA,BADGER Peregrine,23520,USA,Won,15,14,R,94.0,L,874.0
108,A128,REIZLIN Igor,6433,UKR,CIPRIANI Andrea,20154,ITA,Won,15,5,R,130.0,R,
108,A128,PARK Kyoungdoo,10786,KOR,SOMFAI Peter,4212,HUN,Won,15,9,R,10.0,R,75.0
108,A128,CITRO Fabrizio,26073,ITA,PRIINITS Sten,9367,EST,Loss,7,15,L,377.0,R,55.0
108,A128,REDLI Andras,4202,HUN,STEINBERGER Raphael,27080,GER,Won,15,12,R,60.0,L,942.0
108,A128,KRAWCZYK Pawel,21706,POL,JEFREMENKO Mihails,21764,LAT,Won,15,12,R,854.0,R,100.0
108,A128,KUHN Georg,22346,SUI,FERREIRA Nicolas,22961,BRA,Won,15,9,R,147.0,R,113.0
108,A128,DONG Chao,26715,CHN,TOURCHINE Igor,5854,RUS,Loss,8,15,L,126.0,L,50.0
108,A128,ALLEN Gregory,3082,GBR,KIM Sangmin,19030,KOR,Loss,9,15,L,910.0,R,176.0
108,A128,MAISONET Hector,21253,PUR,STOROZHILOV Nikolay,18356,RUS,Loss,11,15,R,237.0,L,
108,A128,MOODY Jimmy,9156,USA,KRUCZEK Piotr,17293,POL,Loss,2,3,R,751.0,L,309.0
108,A128,PIASECKI Bartosz,5272,NOR,KHODOS Sergey,13869,RUS,Won,15,9,R,74.0,R,99.0
108,A128,TRANDAFIRESCU Ionut,26098,ROU,RICHTER Arne,30117,GER,Won,15,12,R,391.0,R,1129.0
108,A128,WEITBRECHT Moritz,24107,GER,FICHERA Marco,24097,ITA,Loss,9,15,R,1105.0,R,29.0
108,A128,GUNPUT Satya,26558,MRI,HORANYI Andras,9119,USA,Won,15,8,R,167.0,R,292.0
108,A128,MONICH Dzmitry,1834,BLR,BODOCZI Nikolaus,22540,GER,Won,15,14,R,949.0,R,1070.0
108,A128,HERZBERG Fabian,15336,GER,LARSSON Adam,6214,SWE,Won,15,10,R,305.0,R,188.0
108,A128,BOISVERT-SIMARD Hugues,10362,CAN,BOREL Yannick,19856,FRA,Loss,10,15,R,80.0,R,14.0
108,A128,BESKIN Grigori,7227,ISR,LU Min Nicola,3999,HKG,Won,15,9,R,68.0,R,909.0
108,A128,JARVE Sven,2600,EST,PELLETIER Vincent,7828,CAN,Loss,13,15,L,828.0,R,844.0
108,A128,DELARUE-BIZZINI Bernardo,28133,SUI,CHERNYKH Alexander,22103,KGZ,Loss,7,15,R,369.0,R,63.0
108,A128,UJVARI Daniel,21679,HUN,MAKIIENKO Ievgen,20889,UKR,Loss,10,15,R,,R,965.0
108,A128,CANING Klaus Albert,24437,DEN,OBERSON Philippe,22339,SUI,Loss,6,15,R,693.0,L,190.0
108,A128,AVERBUCH Lev,16420,ISR,PARK Sangyoung,31102,KOR,Loss,9,15,R,480.0,R,37.0
108,A64,JUNG Jinsun,4958,KOR,MOTYKA Tomasz,5430,POL,Won,15,10,R,15.0,L,111.0
108,A64,SCHWANTES Athos,8609,BRA,ACKERMANN Norman,3440,GER,Loss,14,15,R,142.0,R,
108,A64,CORDEIRO Joao,10109,POR,SUN Dongdong,33013,CHN,Won,15,12,L,87.0,R,
108,A64,PADAR Tamas,4189,HUN,TAGLIARIOL Matteo,4701,ITA,Won,15,12,R,869.0,R,64.0
108,A64,VON DER OSTEN Frederik,8793,DEN,PETERDI Andras,9648,HUN,Loss,13,15,R,148.0,R,135.0
108,A64,KWEON Youngjun,16463,KOR,NAUMKIN Evgeny,5819,KGZ,Won,15,13,R,38.0,L,224.0
108,A64,KARUCHENKO Dmitriy,6398,UKR,BIDA Sergey,23681,RUS,Loss,10,15,R,76.0,L,92.0
108,A64,ALEXANIN Dmitriy,20867,KAZ,SPAUTZ Falk,15738,GER,Won,15,14,L,54.0,R,144.0
108,A64,MAUNZ Florian,29991,GER,ADAMEK Michal,5331,POL,Loss,13,14,R,1084.0,R,833.0
108,A64,BRZOZOWSKI Seweryn,25944,POL,TIKHOMIROV Alexey,9989,RUS,Loss,10,15,R,454.0,R,140.0
108,A64,VUORINEN Niko,19507,FIN,PIZZO Paolo,4633,ITA,Won,15,8,L,43.0,R,16.0
108,A64,BARDENET Alexandre,17748,FRA,HERPE Ido,18683,ISR,Won,15,8,R,153.0,R,69.0
108,A64,BOEHM Constantin,24072,GER,HEREY Anatoliy,15354,UKR,Loss,8,15,L,212.0,R,61.0
108,A64,GUSTIN Ronan,23021,FRA,GRUMIER Gauthier,2853,FRA,Won,15,8,R,5.0,L,1.0
108,A64,LI Guojie,19093,CHN,HAYASHI Shigeki,20437,JPN,Won,15,8,R,62.0,L,971.0
108,A64,SOBIECKI Jan,19934,POL,LUCENAY Jean-Michel,2924,FRA,Loss,9,15,R,406.0,L,22.0
108,A64,MINOBE Kazuyasu,20488,JPN,LIS Daniel,13010,ISR,Won,15,10,L,18.0,R,201.0
108,A64,ANOKHIN Vadim,22390,RUS,STEFFEN Benjamin,6086,SUI,Loss,12,15,R,48.0,L,13.0
108,A64,HIRANO Yoshiki,22325,JPN,LAHTINEN Alexander,14523,FIN,Won,15,10,R,,R,132.0
108,A64,CUPR Michal,18600,CZE,BORSKY Peer,20599,SUI,Loss,10,15,R,1057.0,R,24.0
108,A64,FAVA Alex,15542,FRA,REIZLIN Igor,6433,UKR,Loss,8,15,R,94.0,R,130.0
108,A64,PARK Kyoungdoo,10786,KOR,PRIINITS Sten,9367,EST,Won,9,6,R,10.0,R,55.0
108,A64,REDLI Andras,4202,HUN,KRAWCZYK Pawel,21706,POL,Won,15,7,R,60.0,R,854.0
108,A64,KUHN Georg,22346,SUI,TOURCHINE Igor,5854,RUS,Loss,10,15,R,147.0,L,50.0
108,A64,KIM Sangmin,19030,KOR,STOROZHILOV Nikolay,18356,RUS,Won,15,9,R,176.0,L,
108,A64,KRUCZEK Piotr,17293,POL,PIASECKI Bartosz,5272,NOR,Loss,10,15,L,309.0,R,74.0
108,A64,TRANDAFIRESCU Ionut,26098,ROU,FICHERA Marco,24097,ITA,Loss,6,15,R,391.0,R,29.0
108,A64,GUNPUT Satya,26558,MRI,MONICH Dzmitry,1834,BLR,Loss,12,15,R,167.0,R,949.0
108,A64,HERZBERG Fabian,15336,GER,BOREL Yannick,19856,FRA,Loss,14,15,R,305.0,R,14.0
108,A64,BESKIN Grigori,7227,ISR,PELLETIER Vincent,7828,CAN,Won,15,12,R,68.0,R,844.0
108,A64,CHERNYKH Alexander,22103,KGZ,MAKIIENKO Ievgen,20889,UKR,Won,15,11,R,63.0,R,965.0
108,A64,OBERSON Philippe,22339,SUI,PARK Sangyoung,31102,KOR,Loss,8,15,L,190.0,R,37.0
108,A64,NOVOSJOLOV Nikolai,2620,EST,CHERNYKH Alexander,22103,KGZ,Won,15,8,R,11.0,R,63.0
108,A64,JUNG Jinsun,4958,KOR,BINO Gabriele,19837,ITA,Loss,13,15,R,15.0,R,110.0
108,A64,MEDVEDIEV Vitalii,9871,UKR,PARK Kyoungdoo,10786,KOR,Loss,9,15,R,263.0,R,10.0
108,A64,GUSTIN Ronan,23021,FRA,SONG Jae Ho,25172,KOR,Won,15,13,R,5.0,R,295.0
108,A64,GAROZZO Enrico,15163,ITA,PETERDI Andras,9648,HUN,Won,15,10,R,3.0,R,135.0
108,A64,REDLI Andras,4202,HUN,MYRGORODSKYI Ievgen,10556,UKR,Won,15,13,R,60.0,R,786.0
108,A64,SZENYI Peter,12056,HUN,VUORINEN Niko,19507,FIN,Loss,11,15,R,207.0,L,43.0
108,A64,REIZLIN Igor,6433,UKR,ROBEIRI Ulrich,3013,FRA,Won,13,12,R,130.0,R,32.0
108,A64,FERNANDEZ Silvio,10139,VEN,PIASECKI Bartosz,5272,NOR,Won,15,8,R,42.0,R,74.0
108,A64,TOURCHINE Igor,5854,RUS,CAPEK Martin,2228,CZE,Won,15,14,L,50.0,R,131.0
108,A64,FREILICH Yuval Shalom,24944,ISR,STEFFEN Benjamin,6086,SUI,Won,13,12,L,78.0,L,13.0
108,A64,BARDENET Alexandre,17748,FRA,ZAWROTNIAK Radoslaw,5511,POL,Won,15,9,R,153.0,L,33.0
108,A64,ALIMZHANOV Elmir,10813,KAZ,BOREL Yannick,19856,FRA,Loss,10,15,R,34.0,R,14.0
108,A64,ACKERMANN Norman,3440,GER,BLASZYCK Alexandre,12425,FRA,Won,15,7,R,,R,21.0
108,A64,ARKOSI Bertalan,5623,ROU,LUCENAY Jean-Michel,2924,FRA,Loss,9,15,R,215.0,L,22.0
108,A64,CORDEIRO Joao,10109,POR,HEINZER Max,6000,SUI,Loss,14,15,L,87.0,R,2.0
108,A64,KAUTER Fabian,6022,SUI,MONICH Dzmitry,1834,BLR,Won,15,9,R,17.0,R,949.0
108,A64,MINOBE Kazuyasu,20488,JPN,CONFALONIERI Diego,4444,ITA,Won,15,12,L,18.0,R,
108,A64,KHVOROST Maksym,6405,UKR,KWEON Youngjun,16463,KOR,Loss,6,7,R,35.0,R,38.0
108,A64,PADAR Tamas,4189,HUN,TREVEJO Ivan,30908,FRA,Loss,11,15,R,869.0,L,27.0
108,A64,JERENT Daniel,22557,FRA,ADAMEK Michal,5331,POL,Won,15,9,R,8.0,R,833.0
108,A64,LI Guojie,19093,CHN,ZHANG Chengjie,30421,CHN,Loss,6,11,R,62.0,R,128.0
108,A64,VERWIJLEN Bas,5250,NED,BORSKY Peer,20599,SUI,Won,15,11,R,66.0,R,24.0
108,A64,BIDA Sergey,23681,RUS,NIKISHIN Bogdan,6424,UKR,Loss,8,14,L,92.0,R,20.0
108,A64,FIEDLER Joerg,3533,GER,HEREY Anatoliy,15354,UKR,Won,15,6,L,47.0,R,61.0
108,A64,HIRANO Yoshiki,22325,JPN,TULEN Tristan,19926,NED,Won,15,9,R,,L,95.0
108,A64,BERAN Jiri,2224,CZE,TIKHOMIROV Alexey,9989,RUS,Won,15,10,R,39.0,R,140.0
108,A64,ALEXANIN Dmitriy,20867,KAZ,BOCZKO Gabor,4035,HUN,Won,15,9,L,54.0,R,7.0
108,A64,SUKHOV Pavel,13829,RUS,BESKIN Grigori,7227,ISR,Won,15,7,R,26.0,R,68.0
108,A64,FICHERA Marco,24097,ITA,NI Jun,20936,CHN,Loss,11,13,R,29.0,R,296.0
108,A64,ZHARSKYY Valeriy,16181,UKR,PARK Sangyoung,31102,KOR,Loss,10,15,R,206.0,R,37.0
108,A64,KIM Sangmin,19030,KOR,LIMARDO GASCON Ruben,10222,VEN,Loss,8,14,R,176.0,L,6.0
108,A32,NOVOSJOLOV Nikolai,2620,EST,BINO Gabriele,19837,ITA,Won,15,10,R,11.0,R,110.0
108,A32,PARK Kyoungdoo,10786,KOR,GUSTIN Ronan,23021,FRA,Won,15,12,R,10.0,R,5.0
108,A32,GAROZZO Enrico,15163,ITA,REDLI Andras,4202,HUN,Loss,12,15,R,3.0,R,60.0
108,A32,VUORINEN Niko,19507,FIN,REIZLIN Igor,6433,UKR,Loss,11,15,L,43.0,R,130.0
108,A32,FERNANDEZ Silvio,10139,VEN,TOURCHINE Igor,5854,RUS,Won,15,14,R,42.0,L,50.0
108,A32,FREILICH Yuval Shalom,24944,ISR,BARDENET Alexandre,17748,FRA,Won,15,8,L,78.0,R,153.0
108,A32,BOREL Yannick,19856,FRA,ACKERMANN Norman,3440,GER,Loss,12,15,R,14.0,R,
108,A32,LUCENAY Jean-Michel,2924,FRA,HEINZER Max,6000,SUI,Won,15,11,L,22.0,R,2.0
108,A32,KAUTER Fabian,6022,SUI,MINOBE Kazuyasu,20488,JPN,Won,15,11,R,17.0,L,18.0
108,A32,KWEON Youngjun,16463,KOR,TREVEJO Ivan,30908,FRA,Won,15,11,R,38.0,L,27.0
108,A32,JERENT Daniel,22557,FRA,ZHANG Chengjie,30421,CHN,Loss,12,15,R,8.0,R,128.0
108,A32,VERWIJLEN Bas,5250,NED,NIKISHIN Bogdan,6424,UKR,Loss,9,15,R,66.0,R,20.0
108,A32,FIEDLER Joerg,3533,GER,HIRANO Yoshiki,22325,JPN,Won,15,3,L,47.0,R,
108,A32,BERAN Jiri,2224,CZE,ALEXANIN Dmitriy,20867,KAZ,Won,15,10,R,39.0,L,54.0
108,A32,SUKHOV Pavel,13829,RUS,NI Jun,20936,CHN,Loss,2,3,R,26.0,R,296.0
108,A32,PARK Sangyoung,31102,KOR,LIMARDO GASCON Ruben,10222,VEN,Won,15,9,R,37.0,L,6.0
108,A16,NOVOSJOLOV Nikolai,2620,EST,PARK Kyoungdoo,10786,KOR,Won,15,6,R,11.0,R,10.0
108,A16,REDLI Andras,4202,HUN,REIZLIN Igor,6433,UKR,Won,7,6,R,60.0,R,130.0
108,A16,FERNANDEZ Silvio,10139,VEN,FREILICH Yuval Shalom,24944,ISR,Won,13,8,R,42.0,L,78.0
108,A16,ACKERMANN Norman,3440,GER,LUCENAY Jean-Michel,2924,FRA,Won,15,13,R,,L,22.0
108,A16,KAUTER Fabian,6022,SUI,KWEON Youngjun,16463,KOR,Won,15,13,R,17.0,R,38.0
108,A16,ZHANG Chengjie,30421,CHN,NIKISHIN Bogdan,6424,UKR,Loss,5,7,R,128.0,R,20.0
108,A16,FIEDLER Joerg,3533,GER,BERAN Jiri,2224,CZE,Loss,10,13,L,47.0,R,39.0
108,A16,NI Jun,20936,CHN,PARK Sangyoung,31102,KOR,Loss,10,15,R,296.0,R,37.0
108,A8,NOVOSJOLOV Nikolai,2620,EST,REDLI Andras,4202,HUN,Loss,5,6,R,11.0,R,60.0
108,A8,FERNANDEZ Silvio,10139,VEN,ACKERMANN Norman,3440,GER,Won,15,9,R,42.0,R,
108,A8,KAUTER Fabian,6022,SUI,NIKISHIN Bogdan,6424,UKR,Loss,13,15,R,17.0,R,20.0
108,A8,BERAN Jiri,2224,CZE,PARK Sangyoung,31102,KOR,Won,14,13,R,39.0,R,37.0
108,A4,REDLI Andras,4202,HUN,FERNANDEZ Silvio,10139,VEN,Won,14,9,R,60.0,R,42.0
108,A4,NIKISHIN Bogdan,6424,UKR,BERAN Jiri,2224,CZE,Won,15,14,R,20.0,R,39.0
